"Format","MoTeC CSV File",,,"Workbook",""
"Venue","ks_highlands",,,"Worksheet",""
"Vehicle","bmw_m3_gt2",,,"Vehicle Desc",""
"Driver","jhbae159",,,"Engine ID",""
"Device","ADL"
"Comment","Tires: Slick Medium (M)",,,"Session","PRACTICE"
"Log Date","2021-04-11",,,"Origin Time","249.545","s"
"Log Time","오후 4:15:00",,,"Start Time","249.550","s"
"Sample Rate","20.000","Hz",,"End Time","297.700","s"
"Duration","48.150","s",,"Start Distance","8464.3","m"
"Range","Lap 5",,,"End Distance","10185.4","m"


"Time","Distance","GPS Latitude","GPS Longitude","Damper Velocity (Calc) FL","Damper Velocity (Calc) FR","Damper Velocity (Calc) RL","Damper Velocity (Calc) RR","Corr Dist","Corr Dist (Unstretched)","Corr Speed","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","deg","deg","mm/s","mm/s","mm/s","mm/s","m","m","km/h","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.000","0.0","44.054627025416167","-78.681975751975727","-56.2","112.2","-20.6","-26.6","8464.3","8464","169.7","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.501","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.31","0.37","0.08","378.1","-2.88","-2.18","-2.10","-1.46","-741.66","690.41","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.27","1.84","0.45","-1.68","47.16","0.17","-0.43","-4.84","100.0","0","0","135.03","0","0","0.0","0","0","0","0","7203","0","30.00","4","169.7","1","0","0.0","0.0","0.0","0.0","1","0","0.006","0.006","49.856","17.864","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","68.5","68.5","61.5","61.5","34.0","0.59","53.7","-1.5","45.7","5","-257.660","-5.0","100.0","19.9","27.9","36.4","39.2","0","1","100.0","0.00","0.00","0.00","0.00","2613","5861","3836","5823","318.2","309.6","345.8","340.7","26.45","23.69","27.19","26.01","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.35","0.42","0.29","0.41","-0.1","-0.1","2.0","1.8","91.3","74.0","89.7","82.3","92.3","71.6","90.3","80.2","89.2","68.7","89.0","78.4","85.8","66.9","87.5","77.1","-0.29","0.31","0.06","0.04","0.00","144.44","144.86","135.03","135.03","56.6","15.7"
"0.050","2.4","44.054604902104664","-78.681969726520961","7.6","-165.0","0.8","72.1","8466.7","8467","170.4","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","-0.003","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.27","0.37","-0.06","380.0","-2.88","-2.57","-1.95","-1.42","-740.99","687.95","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.17","0.48","0.12","-4.74","47.35","0.21","-0.37","-3.84","100.0","0","0","135.05","0","0","0.0","0","0","0","0","7204","0","30.00","4","170.4","0","0","0.0","0.0","0.0","0.0","1","0","0.060","0.060","49.856","17.864","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","166.7","76.2","76.2","66.3","66.3","34.0","3.27","19.3","3.4","50.1","5","-257.710","-3.8","100.0","20.3","19.6","36.4","42.8","0","1","98.4","0.00","0.00","0.00","0.00","2964","2538","5946","5645","317.0","318.1","340.9","341.1","26.45","23.68","27.19","26.01","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.42","0.37","0.34","0.47","-0.0","-0.1","1.7","1.5","91.3","74.0","89.7","82.3","92.3","71.5","90.3","80.2","89.1","68.7","88.9","78.4","85.7","66.9","87.5","77.1","-0.22","0.23","0.06","0.04","0.00","144.98","145.19","135.05","135.05","56.6","15.7"
"0.100","4.7","44.054586376079584","-78.681964690319973","-162.8","-152.0","46.8","-49.8","8469.1","8469","171.0","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","-0.003","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.19","0.31","-0.37","387.8","-2.44","-1.77","-1.43","-2.05","-740.43","685.89","5.7","0.00","0.00","0.00","0.00","0.00","-7.49","-7.49","-0.33","-7.28","-0.01","0.68","47.50","0.21","-0.39","-1.76","100.0","0","0","135.79","0","0","0.0","0","0","0","0","7243","0","30.00","4","171.0","1","0","0.0","0.0","0.0","0.0","1","0","0.105","0.105","49.856","17.864","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","87.8","87.8","66.7","66.7","34.0","1.36","11.5","1.7","20.5","5","-257.760","-3.0","100.0","12.1","12.0","38.8","40.3","0","1","98.4","0.00","0.00","0.00","0.00","1754","1876","4463","2820","321.1","320.4","343.7","347.5","26.45","23.68","27.19","26.01","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.36","0.40","0.25","0.36","-0.1","-0.1","1.9","1.6","91.3","74.0","89.7","82.3","92.2","71.5","90.3","80.2","89.0","68.6","88.9","78.4","85.6","66.8","87.4","77.1","-0.18","0.17","0.06","0.05","0.00","145.26","145.39","135.79","135.79","56.6","15.7"
"0.150","7.1","44.054565331954002","-78.681958844729536","72.3","252.3","-269.2","-235.0","8471.5","8471","171.5","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.000","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.27","0.32","-0.17","386.7","-3.24","-1.67","-1.14","-1.02","-739.78","683.55","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.63","-1.36","0.15","-0.32","47.64","0.20","-0.47","-3.03","100.0","0","0","137.69","0","0","0.0","0","0","0","0","7345","0","30.00","4","171.5","0","0","0.0","0.0","0.0","0.0","1","0","0.156","0.156","49.856","17.864","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","166.7","71.3","71.3","74.2","74.2","34.0","-6.36","47.4","1.9","15.3","5","-257.810","-2.8","100.0","15.7","24.6","25.3","28.5","0","1","98.0","0.00","0.00","0.00","0.00","3350","5777","3054","3183","317.4","309.2","347.7","347.4","26.45","23.68","27.19","26.00","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.23","0.39","0.25","0.40","-0.1","-0.1","3.0","2.9","91.3","74.0","89.7","82.3","92.1","71.5","90.2","80.2","89.0","68.6","88.9","78.3","85.6","66.8","87.4","77.0","-0.16","0.16","0.09","0.08","0.00","145.87","146.30","137.69","137.69","56.6","15.7"
"0.200","9.5","44.054544287828421","-78.681952909206942","63.5","34.6","114.4","159.4","8473.9","8474","172.2","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.000","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.32","0.35","0.17","379.1","-3.14","-2.00","-1.53","-1.35","-739.12","681.21","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.46","3.56","-0.06","-6.48","47.83","0.20","-0.34","-3.01","100.0","0","0","136.17","0","0","0.0","0","0","0","0","7264","0","30.00","4","172.2","1","0","0.0","0.0","0.0","0.0","1","0","0.207","0.207","49.856","17.864","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","70.6","70.6","66.4","66.4","34.0","-1.24","36.6","1.8","68.3","5","-257.870","-2.7","100.0","18.9","26.4","31.0","36.5","0","1","98.0","0.00","0.00","0.00","0.00","3335","4655","4950","6927","316.7","313.1","342.9","337.7","26.45","23.68","27.19","26.00","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.33","0.38","0.26","0.51","-0.1","-0.0","1.5","1.3","91.3","74.0","89.7","82.3","92.0","71.4","90.2","80.1","88.9","68.6","88.8","78.3","85.5","66.8","87.3","77.0","-0.15","0.15","0.08","0.05","0.00","146.72","146.80","136.18","136.17","56.6","15.7"
"0.250","11.9","44.054524322888774","-78.681947333412978","74.9","-60.3","165.9","151.4","8476.3","8476","172.7","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.000","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.23","0.29","-0.15","378.9","-3.67","-3.11","-2.79","-2.04","-738.50","678.99","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.36","1.36","-0.32","-4.32","47.97","0.17","-0.34","-2.32","100.0","0","0","137.40","0","0","0.0","0","0","0","0","7329","0","30.00","4","172.7","0","0","0.0","0.0","0.0","0.0","1","0","0.255","0.255","49.856","17.864","0","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","333.3","73.1","73.1","66.3","66.3","34.0","-4.72","19.8","-9.7","31.3","5","-257.910","-2.3","100.0","22.6","23.3","39.3","44.1","0","1","98.0","0.00","0.00","0.00","0.00","2904","2548","4315","4089","318.2","317.6","345.6","344.4","26.45","23.68","27.19","26.00","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.30","0.30","0.23","0.34","-0.0","-0.1","1.8","1.7","91.3","74.0","89.7","82.3","92.0","71.4","90.1","80.1","88.8","68.6","88.8","78.3","85.4","66.8","87.3","77.0","-0.13","0.14","0.07","0.04","0.00","146.97","147.14","137.40","137.40","56.6","15.7"
"0.300","14.3","44.054503188831035","-78.681941218026054","-49.0","-27.8","83.1","-44.9","8478.7","8479","173.3","0","1","1","0","1","1","0","0","0","100","1","1.186","26.0","0.0","0.000","49.345","66.0","0.0","26.0","26.0","26.0","26.0","0.17","0.30","0.01","377.4","-2.41","-2.50","-2.19","-1.64","-737.82","676.64","5.7","0.00","0.00","0.00","0.00","0.01","-7.49","-7.49","-0.39","-1.85","-0.35","1.99","48.14","0.15","-0.38","-1.75","100.0","0","0","137.52","0","0","0.0","0","0","0","0","7335","0","30.00","4","173.3","1","0","0.0","0.0","0.0","0.0","1","0","0.306","0.306","49.856","17.864","1","110.00","435.8","8750","0.0","0.0","110.0","110.0","433.0","0.00","0","0","1","166.7","72.9","72.9","59.3","59.3","34.0","-2.80","31.6","-9.1","35.6","5","-257.960","-2.4","100.0","20.2","22.0","43.5","41.8","0","1","98.0","0.00","0.00","0.00","0.00","3046","4240","4300","5418","317.4","313.5","344.4","341.9","26.44","23.68","27.19","26.00","325.0","325.0","355.0","355.0","99.93","100.00","99.92","99.98","0.21","0.28","0.16","0.27","-0.0","-0.0","1.7","1.6","91.3","74.0","89.7","82.3","91.9","71.4","90.1","80.1","88.8","68.5","88.7","78.3","85.4","66.7","87.3","77.0","-0.12","0.13","0.06","0.04","0.00","147.48","147.60","137.52","137.52","56.6","15.7"
